Origin_DH,Origin_Code,Dest_DH,Dest_Code,Distance_km,Time_mins
BLR-JP Nagar Network,BLR013S,BLR-Kasturinagar,BLR177S,18.845012550000003,25.353895833333336
BLR-Magadi Road,BLR109S,BLR-Dooravani Nagar,BLR227S,25.137471450000003,35.12527083333333
BLR-Magadi Road,BLR109S,BLR-Kasturinagar,BLR177S,24.38262225,34.3006875
BLR-JP Nagar Network,BLR013S,BLR-DRY-MH-SUMADHURA,MH_CODE,48.97169025,58.13041666666667
BLR-JP Nagar Network,BLR013S,BLR-Doddathoguru,BLR306S,26.906011650000003,36.51314583333333
BLR-JP Nagar Network,BLR013S,BLR-RAMAMURTHY NAGAR NEW,BLR075S,23.0909091,31.163833333333333
BLR-JP Nagar Network,BLR013S,BLR-Jakkur New,BLR230S,21.67114845,30.149229166666665
BLR-JP Nagar Network,BLR013S,BLR-Goraguntepalya,BLR199S,16.744016100000003,22.748062500000003
BLR-Kothnur New,BLR257S,BLR-Brookfield Network-2,BLR129S,28.3936716,37.592708333333334
BLR-Bagalur,BLR105S,BLR-Jayanagar 9th block,BLR307S,27.29751045,35.9628125
BLR-Magadi Road,BLR109S,BLR-Cholayanakanalli,BLR212S,17.0087547,25.017375
BLR-Magadi Road,BLR109S,BLR-Malleshwaram new,BLR045S,10.84242075,15.978354166666666
BLR-JP Nagar Network,BLR013S,BLR-GUNJUR Network,BLR017S,19.84765755,28.78245833333333
BLR-JP Nagar Network,BLR013S,BLR-BTM LAYOUT NEW,BLR036S,6.1388029500000005,8.0019375
BLR-JP Nagar Network,BLR013S,BLR-Jayanagar 9th block,BLR307S,4.3340818500000005,5.6396250000000006
BLR-Jakkur Network,BLR058S,BLR-Tippenahalli,BLR311S,20.531452199999997,30.116583333333335
BLR-JP Nagar Network,BLR013S,BLR-Shivaji nagar New,BLR275S,11.57363655,16.03729166666667
BLR-Bagalur,BLR105S,BLR-Mico layout network-2,BLR102S,31.58077335,42.53672916666667
BLR-Bagalur,BLR105S,BLR-BASAVANAPURA NETWORK 2,BLR104S,19.83911265,25.996875
BLR-JP Nagar Network,BLR013S,BLR-JC Nagar,BLR127S,14.814534000000002,19.707250000000002
BLR-JP Nagar Network,BLR013S,BLR-RWF Yelahanka,BLR187S,25.9591332,33.97533333333334
BLR-JP Nagar Network,BLR013S,BLR-Nehru Nagar,BLR155S,25.5559689,33.51795833333333
BLR-Jakkur Network,BLR058S,BLR-Kadugodi,BLR162S,20.757976050000003,29.692354166666668
BLR-Jakkur Network,BLR058S,BLR-Jayanagar 9th block,BLR307S,20.495966400000004,29.943916666666667
BLR-JP Nagar Network,BLR013S,BLR-Budigere Cross,BLR027S,32.7343233,40.58891666666667
BLR-Jakkur Network,BLR058S,BLR-Marathahalli-3,BLR103S,22.301652450000002,32.191270833333334
BLR-Bagalur,BLR105S,BLR-Ramamurthy Nagar Network,BLR071S,16.1436198,21.639020833333333
BLR-Jakkur Network,BLR058S,BLR-Chickpet New,BLR175S,16.38480165,24.199583333333333
BLR-Jakkur Network,BLR058S,BLR-RWF Yelahanka,BLR187S,10.021784850000001,15.304041666666667
BLR-JP Nagar Network,BLR013S,BLR-Hennur New,BLR229S,19.581185400000003,25.46152083333333
BLR-JP Nagar Network,BLR013S,BLR-Nagavara,BLR200S,17.785029150000003,24.53364583333333
BLR-JP Nagar Network,BLR013S,BLR-RICHMOND TOWN,BLR077S,10.977674400000001,15.179958333333335
BLR-JP Nagar Network,BLR013S,BLR-BTM-2,BLR043S,5.0212449,6.7677708333333335
BLR-Magadi Road,BLR109S,BLR-BROOKEFIELD,BLR086S,32.52124995,42.45202083333333
BLR-Jakkur Network,BLR058S,BLR-Yallapa Garden,BLR125S,18.7857327,26.341125
BLR-Jakkur Network,BLR058S,BLR-Dooravani Nagar,BLR227S,9.4969854,14.931916666666666
BLR-Magadi Road,BLR109S,BLR-RICHMOND TOWN,BLR077S,19.1883846,27.947562499999997
BLR-Jakkur Network,BLR058S,BLR-Banjara Layout,BLR150S,8.32248375,13.625958333333333
BLR-Kothnur New,BLR257S,BLR-Doddathoguru,BLR306S,29.706949650000002,39.95164583333333
BLR-Jakkur Network,BLR058S,BLR-Doddanekundi,FB_CODE,17.01534135,27.390916666666666
BLR-JP Nagar Network,BLR013S,BLR-Narayanapura,BLR026S,22.1039238,28.69925
BLR-Magadi Road,BLR109S,BLR-RWF Yelahanka,BLR187S,22.8618474,32.06033333333333
BLR-Magadi Road,BLR109S,BLR-Garudachar Palya,FB_CODE,32.39229105,42.9453125
BLR-Magadi Road,BLR109S,BLR-Dasarahalli,BLR131S,20.7401439,31.1261875
BLR-JP Nagar Network,BLR013S,BLR-JP Nagar New,BLR265S,3.48139155,5.622770833333334
BLR-Bagalur,BLR105S,BLR-Doddathoguru,BLR306S,29.9501916,40.016645833333335
BLR-Jakkur Network,BLR058S,BLR-Kothnur New,BLR257S,27.100437,38.280166666666666
BLR-Jakkur Network,BLR058S,BLR-JP Nagar New,BLR265S,24.022282200000003,35.0950625
BLR-Jakkur Network,BLR058S,BLR-Kalyan Nagar Network,BLR059S,6.4198869,10.423937500000001
BLR-JP Nagar Network,BLR013S,BLR-BANNERGHATTA,BLR056S,8.20603245,10.715354166666666
BLR-JP Nagar Network,BLR013S,BLR-Ramamurthy Nagar Network,BLR071S,19.0168398,26.3785625
BLR-JP Nagar Network,BLR013S,BLR-Banjara Layout,BLR150S,20.91710565,28.909750000000003
BLR-Kothnur New,BLR257S,BLR-BTM-2,BLR043S,6.5896446,9.093541666666667
BLR-JP Nagar Network,BLR013S,BLR-Seegehalli,BLR238S,27.414233700000004,35.049
BLR-Jakkur Network,BLR058S,BLR-HSR Layout New,BLR094S,23.5683693,33.6925625
BLR-JP Nagar Network,BLR013S,BLR-Belathur,BLR189S,30.176223,39.76241666666667
BLR-Jakkur Network,BLR058S,BLR-KALYAN NAGAR NEW,BLR034S,8.10773775,12.805666666666667
BLR-Jakkur Network,BLR058S,BLR-Richmond Town Network,BLR296S,15.22252725,25.762604166666666
BLR-Magadi Road,BLR109S,BLR-Mathikere,BLR140S,12.227091450000001,17.805625
BLR-Jakkur Network,BLR058S,BLR-Siddapura,BLR224S,23.62382085,33.49852083333333
BLR-Jakkur Network,BLR058S,BLR-Bagalur,BLR105S,10.405710000000003,13.722312500000001
BLR-Jakkur Network,BLR058S,BLR-VIJAY NAGAR,BLR031S,20.964707399999998,28.68125
BLR-Kothnur New,BLR257S,BLR-GUNJUR Network,BLR017S,22.648595550000003,32.220958333333336
BLR-Bagalur,BLR105S,BLR-Kannika Nagar,BLR116S,48.41516295,63.654875000000004
BLR-Kothnur New,BLR257S,BLR-Budigere Cross,BLR027S,35.47593945,44.796125
BLR-Jakkur Network,BLR058S,BLR-HBR Layout,BLR022S,3.3969043500000002,5.75075
BLR-JP Nagar Network,BLR013S,BLR-Aswath Nagar,BLR304S,17.156835150000003,23.93989583333333
BLR-JP Nagar Network,BLR013S,BLR-Marathahalli-3,BLR103S,20.72478765,29.053916666666666
BLR-JP Nagar Network,BLR013S,BLR-Garudachar Palya,FB_CODE,25.53040035,33.68239583333333
BLR-Kothnur New,BLR257S,BLR-RAMAMURTHY NAGAR NEW,BLR075S,27.703809000000003,36.8983125
BLR-Magadi Road,BLR109S,BLR-Budigere Cross,BLR027S,39.596214,49.85183333333333
BLR-Kothnur New,BLR257S,BLR-BROOKEFIELD,BLR086S,27.332882849999997,37.1725625
BLR-Jakkur Network,BLR058S,BLR-Mathikere,BLR140S,11.989573049999999,18.732520833333332
BLR-JP Nagar Network,BLR013S,BLR-BASAVANAPURA NETWORK 2,BLR104S,25.882130400000005,33.056958333333334
BLR-Kothnur New,BLR257S,BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,25.9398699,35.87952083333333
BLR-Jakkur Network,BLR058S,BLR-Sattava East,BLR137S,19.9021179,28.12258333333333
BLR-Kothnur New,BLR257S,BLR-Mathikere,BLR140S,21.57854265,28.412000000000003
BLR-Kothnur New,BLR257S,BLR-Marathahalli-3,BLR103S,23.525725650000002,32.49241666666667
BLR-Jakkur Network,BLR058S,BLR-Banashankari New,BLR041S,21.8243949,31.280437499999998
BLR-JP Nagar Network,BLR013S,BLR-Banashankari New,BLR041S,5.7514863,7.752645833333334
BLR-Jakkur Network,BLR058S,BLR-Narayanapura Network,BLR122S,2.51003235,4.036791666666667
BLR-Magadi Road,BLR109S,BLR-Banashankari New,BLR041S,12.2780637,16.118
BLR-Bagalur,BLR105S,BLR-Aswath Nagar,BLR304S,28.77536235,38.93004166666667
BLR-JP Nagar Network,BLR013S,BLR-Marathahalli 2,BLR023S,20.105577450000006,28.325270833333335
BLR-Kothnur New,BLR257S,BLR-Chickpet New,BLR175S,11.33123985,15.0960625
BLR-Magadi Road,BLR109S,BLR-Devanahalli,BLR149S,48.22929825,60.2748125
BLR-Jakkur Network,BLR058S,BLR-Mico layout network-2,BLR102S,23.87283045,34.00539583333333
BLR-Magadi Road,BLR109S,BLR-CV RAMAN NAGAR NEW,BLR091S,28.300764450000003,37.59104166666666
BLR-Kothnur New,BLR257S,BLR-Murugeshpalya,BLR315S,19.210244550000002,25.420125
BLR-JP Nagar Network,BLR013S,BLR-Bannerghatta Network 2,BLR061S,11.401858650000001,15.3529375
BLR-Jakkur Network,BLR058S,BLR-HSR-3,BLR080S,23.91904725,34.651520833333336
BLR-Kothnur New,BLR257S,BLR-Electronic City New,BLR099S,18.235533750000002,21.69004166666667
BLR-Jakkur Network,BLR058S,BLR-Yelahanka new town New,BLR298S,12.782346150000002,19.4375
BLR-Kothnur New,BLR257S,BLR-JC Nagar,BLR127S,21.009951899999997,28.385250000000003
BLR-Jakkur Network,BLR058S,BLR-INDIRANAGAR NEW,BLR044S,14.803287450000001,22.997020833333334
BLR-Kothnur New,BLR257S,BLR-VIJAY NAGAR,BLR031S,16.57846575,22.471999999999998
BLR-Kothnur New,BLR257S,BLR-HSR-3,BLR080S,11.94913965,16.485666666666667
BLR-Jakkur Network,BLR058S,BLR-BROOKEFIELD,BLR086S,17.605827750000003,26.238104166666666
BLR-JP Nagar Network,BLR013S,BLR-Challakere,BLR123S,18.2326662,24.419958333333334
BLR-Jakkur Network,BLR058S,BLR-RICHMOND TOWN,BLR077S,13.61537625,22.677666666666667
BLR-Jakkur Network,BLR058S,BLR-Margosa road,BLR139S,12.895851150000002,19.74339583333333
BLR-RICHMOND TOWN,BLR077S,BLR-Dooravani Nagar,BLR227S,11.058413100000001,16.573395833333333
BLR-Jakkur Network,BLR058S,BLR-Nehru Nagar,BLR155S,5.659810800000001,10.018770833333333
BLR-RICHMOND TOWN,BLR077S,BLR-Jayanagar 9th block,BLR307S,5.6739795,10.037708333333333
BLR-Kothnur New,BLR257S,BLR-GUNJUR,BLR087S,24.819576599999998,34.81072916666667
BLR-Kothnur New,BLR257S,BLR-Nehru Nagar,BLR155S,31.653398700000004,42.011812500000005
BLR-JP Nagar Network,BLR013S,BLR-Electronic City New,BLR099S,18.5688447,25.96820833333333
BLR-Kothnur New,BLR257S,BLR-Margosa road,BLR139S,18.3083418,23.953895833333334
BLR-Jakkur Network,BLR058S,BLR-Murugeshpalya,BLR315S,17.09424255,24.738479166666668
BLR-Magadi Road,BLR109S,BLR-Whitefield New,BLR262S,38.207195250000005,49.344
BLR-JP Nagar Network,BLR013S,BLR-VIJAY NAGAR,BLR031S,10.5922572,14.175333333333333
BLR-Kothnur New,BLR257S,BLR-Mico layout network-2,BLR102S,9.226592550000001,15.379291666666665
BLR-RICHMOND TOWN,BLR077S,BLR-Richmond Town Network,BLR296S,1.4702478,3.7575625
BLR-Kothnur New,BLR257S,BLR-Varthur,BLR313S,25.245915450000002,37.4130625
BLR-Kothnur New,BLR257S,BLR-KALYAN NAGAR NEW,BLR034S,21.612075450000003,29.886812499999998
BLR-Jakkur Network,BLR058S,BLR-Ramamurthy Nagar Network,BLR071S,8.0103198,13.021145833333334
BLR-Jakkur Network,BLR058S,BLR-Malleshwaram new,BLR045S,17.35023885,24.795770833333336
BLR-Jakkur Network,BLR058S,BLR-Cholayanakanalli,BLR212S,7.7417487000000005,12.804
BLR-JP Nagar Network,BLR013S,BLR-Kannika Nagar,BLR116S,25.057502400000004,33.030125
BLR-Jakkur Network,BLR058S,BLR-Devanahalli,BLR149S,32.67320385,39.093270833333335
BLR-Jakkur Network,BLR058S,BLR-Marathahalli New,BLR055S,23.038534050000003,33.07216666666667
BLR-Jakkur Network,BLR058S,BLR-Vidyaranyapura,BLR130S,9.071816250000001,18.591916666666666
BLR-Kothnur New,BLR257S,BLR-Nagdevanahalli,FB_CODE,18.0301107,26.07079166666667
BLR-RICHMOND TOWN,BLR077S,BLR-BASAVANAPURA NETWORK 2,BLR104S,16.24829535,22.178083333333333
BLR-Jakkur Network,BLR058S,BLR-Bannerghatta Network 2,BLR061S,29.93495295,42.07610416666667
BLR-Kothnur New,BLR257S,BLR-Kalyan Nagar Network,BLR059S,21.183609300000004,28.745604166666666
BLR-RICHMOND TOWN,BLR077S,BLR-Hennur New,BLR229S,11.899728750000001,16.807208333333335
BLR-Kothnur New,BLR257S,BLR-BASAVANAPURA NETWORK 2,BLR104S,28.623746550000003,37.26416666666667
BLR-Magadi Road,BLR109S,BLR-Nikoo Home New,BLR119S,28.32712365,40.00097916666667
BLR-Kothnur New,BLR257S,BLR-Narayanapura Network,BLR122S,26.212612650000004,35.36816666666667
BLR-Jakkur Network,BLR058S,BLR-JP Nagar Network-2,BLR108S,25.382135100000003,36.404
BLR-Jakkur Network,BLR058S,BLR-Kogilu Road,BLR154S,7.73829735,10.5905
BLR-RICHMOND TOWN,BLR077S,BLR-Murugeshpalya,BLR315S,9.298339050000001,13.725208333333335
BLR-Jakkur Network,BLR058S,BLR-Dasarahalli,BLR131S,2.8515207,6.9186250000000005
BLR-Jakkur Network,BLR058S,BLR-BTM LAYOUT NEW,BLR036S,20.9671875,30.357708333333335
BLR-Kothnur New,BLR257S,BLR-Kannika Nagar,BLR116S,16.96182285,25.090895833333335
BLR-Kothnur New,BLR257S,BLR-RWF Yelahanka,BLR187S,32.056563000000004,42.4691875
BLR-Jakkur Network,BLR058S,BLR-Hegganahalli,BLR264S,18.705376200000003,30.0606875
BLR-Jakkur Network,BLR058S,BLR-Kasturinagar,BLR177S,10.6639827,16.195770833333334
BLR-Kothnur New,BLR257S,BLR-Kadugodi,BLR162S,30.618883050000004,40.85916666666667
BLR-Kothnur New,BLR257S,BLR-Narayanapura,BLR026S,27.651250200000003,36.90525
BLR-Kothnur New,BLR257S,BLR-Jayanagar 9th block,BLR307S,8.27500065,10.888583333333333
BLR-RICHMOND TOWN,BLR077S,BLR-Nagavara,BLR200S,10.1035725,15.879333333333335
BLR-RICHMOND TOWN,BLR077S,BLR-HBR Layout,BLR022S,9.6637422,14.575354166666667
BLR-Kothnur New,BLR257S,BLR-Kannamangala,BLR014S,34.143133500000005,45.4205625
BLR-Jakkur Network,BLR058S,BLR-Seegehalli,BLR238S,16.8300111,25.86575
BLR-RICHMOND TOWN,BLR077S,BLR-Bannerghatta Network 2,BLR061S,14.530955249999998,22.02672916666667
BLR-Kothnur New,BLR257S,BLR-JP Nagar New,BLR265S,3.6513372,5.6320625
BLR-Magadi Road,BLR109S,BLR-Jakkur Network,BLR058S,23.394063000000003,34.060541666666666
BLR-Kothnur New,BLR257S,BLR-DRY-MH-SUMADHURA,MH_CODE,51.71330639999999,62.337625
BLR-Jakkur Network,BLR058S,BLR-JP Nagar Network,BLR013S,22.817941649999998,31.121625
BLR-Jakkur Network,BLR058S,BLR-BASAVANAPURA NETWORK 2,BLR104S,13.809677700000002,21.268770833333335
BLR-Kothnur New,BLR257S,BLR-TC Palaya,BLR220S,26.67884835,35.2460625
BLR-Kothnur New,BLR257S,BLR-Tippenahalli,BLR311S,38.44178205,36.465875
BLR-Jakkur Network,BLR058S,BLR-JC Nagar,BLR127S,17.8187562,25.742666666666665
BLR-Kothnur New,BLR257S,BLR-Belathur,BLR189S,32.91783915,43.969625
BLR-Kothnur New,BLR257S,BLR-Jakkur New,BLR230S,27.218474850000003,38.35522916666667
BLR-Kothnur New,BLR257S,BLR-Sanjaynagar,BLR190S,21.874161750000003,30.385270833333333
BLR-Kothnur New,BLR257S,BLR-SHIVAJI NAGAR Network,BLR107S,18.997998600000003,26.647979166666666
BLR-Kothnur New,BLR257S,BLR-Siddapura,BLR224S,24.84789405,33.79966666666667
BLR-RICHMOND TOWN,BLR077S,BLR-Sattava East,BLR137S,20.794247249999998,27.947458333333334
BLR-Kothnur New,BLR257S,BLR-Ramamurthy Nagar Network,BLR071S,25.17502575,34.47179166666666
BLR-Whitefield New,BLR262S,BLR-Chickpet New,BLR175S,23.55651165,33.13214583333333
BLR-Kothnur New,BLR257S,BLR-Garudachar Palya,FB_CODE,28.2720165,37.88960416666667
BLR-JP Nagar Network,BLR013S,BLR-Devanahalli,BLR149S,47.27149035,57.035958333333326
BLR-Jakkur Network,BLR058S,BLR-Whitefield New,BLR262S,23.29177305,33.13008333333333
BLR-Kothnur New,BLR257S,BLR-BTM LAYOUT NEW,BLR036S,9.06641925,12.135687500000001
BLR-Kothnur New,BLR257S,BLR-Vidyaranyapura,BLR130S,27.177116400000003,36.166624999999996
BLR-RICHMOND TOWN,BLR077S,BLR-Jakkur New,BLR230S,13.989691800000001,21.494916666666665
BLR-RICHMOND TOWN,BLR077S,BLR-Yallapa Garden,BLR125S,8.734530000000001,12.781104166666665
BLR-RICHMOND TOWN,BLR077S,BLR-Garudachar Palya,FB_CODE,15.8965653,22.803520833333334
BLR-Kothnur New,BLR257S,BLR-Dooravani Nagar,BLR227S,23.433864300000003,31.659479166666667
BLR-Jakkur Network,BLR058S,BLR-Belathur,BLR189S,20.678746200000003,30.623791666666666
BLR-Kothnur New,BLR257S,BLR-JP Nagar Network-2,BLR108S,2.4942036,4.062916666666666
BLR-Jakkur Network,BLR058S,BLR-Nagavara,BLR200S,3.98666625,7.044416666666667
BLR-RICHMOND TOWN,BLR077S,BLR-Hegganahalli,BLR264S,15.1300065,24.470062499999997
BLR-RICHMOND TOWN,BLR077S,BLR-Chickpet New,BLR175S,4.9207977000000005,7.533854166666667
BLR-RICHMOND TOWN,BLR077S,BLR-Marathahalli New,BLR055S,15.5907675,22.502104166666665
BLR-Jakkur Network,BLR058S,BLR - Bhadrappa Layout,BLR042S,7.2978339000000005,11.924833333333334
BLR-RICHMOND TOWN,BLR077S,BLR-Varthur,BLR313S,20.2560246,29.0595625
BLR-RICHMOND TOWN,BLR077S,BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,14.117552400000001,21.7025625
BLR-Kothnur New,BLR257S,BLR-HBR Layout,BLR022S,22.8925263,31.435666666666666
BLR-RICHMOND TOWN,BLR077S,BLR-Siddapura,BLR224S,16.1760543,22.92845833333333
BLR-Kothnur New,BLR257S,BLR-Yelahanka new town New,BLR298S,32.003433,42.887750000000004
BLR-Kothnur New,BLR257S,BLR-HSR Layout New,BLR094S,11.933807550000001,16.580166666666667
BLR-Kothnur New,BLR257S,BLR - Bhadrappa Layout,BLR042S,24.17964045,32.979979166666666
BLR-RICHMOND TOWN,BLR077S,BLR-CV RAMAN NAGAR NEW,BLR091S,11.8050387,17.44925
BLR-RICHMOND TOWN,BLR077S,BLR-BTM LAYOUT NEW,BLR036S,5.563188749999999,10.308333333333334
BLR-Kothnur New,BLR257S,BLR-Kogilu Road,BLR154S,31.4408766,41.921875
BLR-Bagalur,BLR105S,BLR-CV RAMAN NAGAR NEW,BLR091S,23.32446165,32.84425
BLR-Kothnur New,BLR257S,BLR-Dasarahalli,BLR131S,25.59481995,35.77802083333333
BLR-Jakkur Network,BLR058S,BLR-Garudachar Palya,FB_CODE,17.47686885,26.73139583333333
BLR-RICHMOND TOWN,BLR077S,BLR-Singapura,BLR128S,20.2227816,26.517125
BLR-Kothnur New,BLR257S,BLR-BANNERGHATTA,BLR056S,2.8549143,3.7685416666666667
BLR-RICHMOND TOWN,BLR077S,BLR-Shivaji nagar New,BLR275S,3.8921788500000005,7.382979166666667
BLR-Whitefield New,BLR262S,BLR-Siddapura,BLR224S,4.302340350000001,5.949395833333333
BLR-Jakkur Network,BLR058S,BLR-CV RAMAN NAGAR NEW,BLR091S,15.19116165,24.226375
BLR-Kothnur New,BLR257S,BLR-Hegganahalli,BLR264S,22.51533375,32.81522916666667
BLR-RICHMOND TOWN,BLR077S,BLR-TC Palaya,BLR220S,14.30339715,20.159979166666666
BLR-Kothnur New,BLR257S,BLR-INDIRANAGAR NEW,BLR044S,16.468400550000002,21.401708333333332
BLR-RICHMOND TOWN,BLR077S,BLR-JC Nagar,BLR127S,11.857926150000003,16.437124999999998
BLR-JP Nagar Network,BLR013S,BLR-Bagalur,BLR105S,28.00104195,36.5610625
BLR-Jakkur Network,BLR058S,BLR-GUNJUR Network,BLR017S,25.774382550000002,36.85635416666666
BLR-RICHMOND TOWN,BLR077S,BLR-Kadugodi,BLR162S,19.1776725,25.764479166666664
BLR-RICHMOND TOWN,BLR077S,BLR-RAMAMURTHY NAGAR NEW,BLR075S,15.32835885,21.812229166666665
BLR-Kothnur New,BLR257S,BLR-Shivaji nagar New,BLR275S,17.120962950000003,24.243291666666668
BLR-Kothnur New,BLR257S,BLR-Yelahanka Network,BLR120S,36.0812928,46.97654166666666
BLR-Jakkur Network,BLR058S,BLR-BTM-2,BLR043S,22.32544125,31.98558333333333
BLR-Jakkur Network,BLR058S,BLR-SHIVAJI NAGAR Network,BLR107S,10.24458645,15.381729166666666
BLR-RICHMOND TOWN,BLR077S,BLR-Nikoo Home New,BLR119S,16.6233186,23.768729166666667
BLR-Kothnur New,BLR257S,BLR-Goraguntepalya,BLR199S,22.939434000000002,31.4260625
BLR-Whitefield New,BLR262S,BLR-Marathahalli-3,BLR103S,7.58802555,10.187625
BLR-Kothnur New,BLR257S,BLR-Nagavara,BLR200S,23.332355550000003,32.739645833333334
BLR-RICHMOND TOWN,BLR077S,BLR-Kalyan Nagar Network,BLR059S,7.954825200000001,11.885291666666667
BLR-RICHMOND TOWN,BLR077S,BLR-VIJAY NAGAR,BLR031S,9.123716700000001,13.213999999999999
BLR-Kothnur New,BLR257S,BLR-Banashankari New,BLR041S,10.70696025,15.710583333333332
BLR-Whitefield New,BLR262S,BLR-Varthur,BLR313S,4.65653265,7.586874999999999
BLR-RICHMOND TOWN,BLR077S,BLR-HSR Layout New,BLR094S,10.061543100000002,16.2788125
BLR-RICHMOND TOWN,BLR077S,BLR-Banashankari New,BLR041S,10.01792925,14.709333333333333
BLR-Kothnur New,BLR257S,BLR-Abbigere,BLR151S,29.71771635,39.58229166666666
BLR-Jakkur Network,BLR058S,BLR-Shivaji nagar New,BLR275S,10.112254949999999,14.730041666666667
BLR-RICHMOND TOWN,BLR077S,BLR-Whitefield New,BLR262S,20.079252900000004,27.8821875
BLR-RICHMOND TOWN,BLR077S,BLR-Marathahalli-3,BLR103S,14.853885900000002,21.621208333333332
BLR-RICHMOND TOWN,BLR077S,BLR-INDIRANAGAR NEW,BLR044S,6.5564950500000005,9.706791666666666
BLR-Kothnur New,BLR257S,BLR-Aswath Nagar,BLR304S,19.95777315,27.378395833333332
BLR-Magadi Road,BLR109S,BLR-Hegganahalli,BLR264S,5.01681495,6.976979166666667
BLR-Whitefield New,BLR262S,BLR-HSR-3,BLR080S,18.91633905,27.48645833333333
BLR-Kothnur New,BLR257S,BLR-RICHMOND TOWN,BLR077S,14.20265805,19.690104166666668
BLR-Whitefield New,BLR262S,BLR - Bhadrappa Layout,BLR042S,29.895400500000004,39.74845833333333
BLR-Kothnur New,BLR257S,BLR-Seegehalli,BLR238S,30.155849850000003,39.25620833333333
BLR-Jakkur Network,BLR058S,BLR-BANNERGHATTA,BLR056S,26.73912675,37.438520833333335
BLR-RICHMOND TOWN,BLR077S,BLR-Doddathoguru,BLR306S,20.23658805,27.470895833333337
BLR-Kothnur New,BLR257S,BLR-Challakere,BLR123S,23.779992600000003,32.62595833333333
BLR-Kothnur New,BLR257S,BLR-Jakkur Network,BLR058S,26.7043308,36.84408333333333
BLR-Whitefield New,BLR262S,BLR-Electronic City New,BLR099S,26.139849750000003,38.78725
BLR-Kothnur New,BLR257S,BLR-CV RAMAN NAGAR NEW,BLR091S,23.11909215,30.290625000000002
BLR-RICHMOND TOWN,BLR077S,BLR-Nehru Nagar,BLR155S,18.938176950000003,27.319874999999996
BLR-Jakkur Network,BLR058S,BLR-Yelahanka Network,BLR120S,14.04651465,19.811395833333336
BLR-RICHMOND TOWN,BLR077S,BLR-KALYAN NAGAR NEW,BLR034S,8.381466450000001,13.002583333333334
BLR-Kothnur New,BLR257S,BLR-Hennur New,BLR229S,25.128512850000003,33.667520833333334
BLR-Jakkur Network,BLR058S,BLR-Kannamangala,BLR014S,22.4075964,32.190416666666664
BLR-RICHMOND TOWN,BLR077S,BLR-SHIVAJI NAGAR Network,BLR107S,6.018138,10.132854166666668
BLR-RICHMOND TOWN,BLR077S,BLR-Narayanapura,BLR026S,14.422467150000003,20.0449375
BLR-Kothnur New,BLR257S,BLR-Devanahalli,BLR149S,53.36892015,65.5298125
BLR-Whitefield New,BLR262S,BLR-Jakkur New,BLR230S,25.8231435,38.58254166666667
BLR-RICHMOND TOWN,BLR077S,BLR-Challakere,BLR123S,10.5493836,15.741729166666667
BLR-RICHMOND TOWN,BLR077S,BLR-Marathahalli 2,BLR023S,15.063084750000002,22.139041666666664
BLR-Kothnur New,BLR257S,BLR-Marathahalli New,BLR055S,23.285680950000003,33.18139583333333
BLR-Kothnur New,BLR257S,BLR-Marathahalli 2,BLR023S,22.90651545,31.763770833333332
BLR-RICHMOND TOWN,BLR077S,BLR-Goraguntepalya,BLR199S,13.0990335,18.70675
BLR-RICHMOND TOWN,BLR077S,BLR-Belathur,BLR189S,20.54238795,28.883541666666666
BLR-RICHMOND TOWN,BLR077S,BLR-Ramamurthy Nagar Network,BLR071S,11.333558250000001,17.700333333333333
BLR-Jakkur Network,BLR058S,BLR-Magadi Road,BLR109S,24.789299850000003,35.11329166666667
BLR-RICHMOND TOWN,BLR077S,BLR-JP Nagar Network,BLR013S,11.011476000000002,14.550520833333334
BLR-Kothnur New,BLR257S,BLR-HEBBAL NEW,BLR033S,22.324273650000002,31.85579166666667
BLR-RICHMOND TOWN,BLR077S,BLR-Malleshwaram new,BLR045S,7.3885381500000005,11.473500000000001
BLR-Whitefield New,BLR262S,BLR-Narayanapura Network,BLR122S,25.370971500000003,35.28177083333333
BLR-Whitefield New,BLR262S,BLR-Brookfield Network-2,BLR129S,7.5856515,12.370166666666666
BLR-RICHMOND TOWN,BLR077S,BLR-Brookfield Network-2,BLR129S,16.0182204,22.506625
BLR-RICHMOND TOWN,BLR077S,BLR-Mathikere,BLR140S,11.378882550000002,15.575458333333334
BLR-Kothnur New,BLR257S,BLR-JP Nagar Network,BLR013S,6.19542315,8.678
BLR-RICHMOND TOWN,BLR077S,BLR-HSR-3,BLR080S,9.701493900000001,17.189645833333334
BLR-Whitefield New,BLR262S,BLR-Sattava East,BLR137S,9.0609141,12.902270833333333
BLR-RICHMOND TOWN,BLR077S,BLR-Margosa road,BLR139S,8.1086817,11.117354166666667
BLR-Whitefield New,BLR262S,BLR-Bannerghatta Network 2,BLR061S,25.985044050000003,39.024479166666666
BLR-Jakkur Network,BLR058S,BLR-Sanjaynagar,BLR190S,9.4806012,17.147125000000003
BLR-Magadi Road,BLR109S,BLR-Challakere,BLR123S,23.55643185,32.71745833333333
BLR-Jakkur Network,BLR058S,BLR-Nagdevanahalli,FB_CODE,26.88268065,39.85916666666667
BLR-Kothnur New,BLR257S,BLR-Richmond Town Network,BLR296S,11.60201385,15.622145833333335
